customer_id,age,income,region,risk_score,risk_band
109147,56,3038.67,PR,0.1863,LOW
109148,39,13807.31,SP,0.5084,MEDIUM
109149,42,6057.87,SP,0.25,LOW
109150,63,2444.62,RS,0.305,LOW
109151,63,4590.53,RS,0.2775,LOW
109152,30,6085.89,PE,0.4576,MEDIUM
109153,36,3551.56,SP,0.2604,LOW
109154,62,2049.13,SP,0.0705,LOW
109155,66,2550.61,RS,0.317,LOW
109156,24,5448.22,RJ,0.473,MEDIUM
109157,62,1809.17,SP,0.3938,MEDIUM
109158,45,2094.68,RJ,0.7666,HIGH
109159,50,5434.49,SP,0.4094,MEDIUM
109160,24,3774.47,BA,0.3279,LOW
109161,55,3007.5,BA,0.4185,MEDIUM
109162,54,3312.2,SC,0.4531,MEDIUM
109163,54,2073.2,RJ,0.1465,LOW
109164,60,5299.55,RS,0.5429,MEDIUM
109165,68,2851.78,SC,0.0906,LOW
109166,63,3247.62,BA,0.8135,HIGH
109167,58,4960.67,MG,0.0837,LOW
109168,70,3713.23,PE,0.1369,LOW
109169,54,2994.72,SP,0.482,MEDIUM
109170,54,1616.32,PR,0.203,LOW
109171,48,5010.07,BA,0.0644,LOW
109172,59,4362.31,PE,0.6374,MEDIUM
109173,24,3276.38,PE,0.4571,MEDIUM
109174,46,2552.65,RJ,0.5929,MEDIUM
109175,42,4225.81,SC,0.0811,LOW
109176,66,5289.43,SP,0.3277,LOW
109177,24,4401.78,SC,0.2177,LOW
109178,53,9219.82,SP,0.7373,HIGH
109179,30,5890.71,MG,0.3024,LOW
109180,65,3989.19,PE,0.1683,LOW
109181,63,5986.21,BA,0.4519,MEDIUM
109182,32,4299.26,MG,0.0683,LOW
109183,64,4292.1,SP,0.2929,LOW
109184,45,7825.12,RJ,0.2904,LOW
109185,69,2729.22,SP,0.1201,LOW
109186,57,4247.26,SP,0.4374,MEDIUM
109187,22,7434.6,PE,0.0707,LOW
109188,31,4871.49,MG,0.322,LOW
109189,41,3518.16,SP,0.5046,MEDIUM
109190,31,1851.74,RS,0.5042,MEDIUM
109191,27,1412.44,SP,0.3361,LOW
109192,69,11377.66,RJ,0.9153,HIGH
109193,64,4870.37,SP,0.378,MEDIUM
109194,42,3173.16,SP,0.1612,LOW
109195,31,4967.04,PR,0.374,MEDIUM
109196,30,2664.99,RS,0.4858,MEDIUM
109197,66,3582.67,MG,0.5634,MEDIUM
109198,37,2673.62,BA,0.4725,MEDIUM
109199,21,2131.26,PE,0.3454,LOW
109200,40,1529.12,BA,0.6801,HIGH
109201,43,1950.74,PE,0.2794,LOW
109202,52,6857.22,PE,0.3552,MEDIUM
109203,37,2615.31,BA,0.4008,MEDIUM
109204,67,5429.42,SP,0.3041,LOW
109205,53,6647.73,SP,0.4765,MEDIUM
109206,70,4233.56,RS,0.2836,LOW
109207,39,3639.23,BA,0.2323,LOW
109208,53,4476.92,BA,0.5866,MEDIUM
109209,39,3438.75,SC,0.1735,LOW
109210,55,7485.45,BA,0.5264,MEDIUM
109211,58,10337.94,SC,0.5777,MEDIUM
109212,37,8423.24,SC,0.3532,MEDIUM
109213,67,1495.31,SP,0.2576,LOW
109214,63,3405.23,MG,0.6644,HIGH
109215,65,4208.39,SP,0.5805,MEDIUM
109216,31,5245.4,SP,0.6654,HIGH
109217,56,1833.04,PR,0.0728,LOW
109218,26,1818.9,SP,0.2775,LOW
109219,26,7864.38,PE,0.0704,LOW
109220,69,3211.4,MG,0.4458,MEDIUM
109221,28,2056.75,SC,0.506,MEDIUM
109222,64,2472.76,SP,0.3944,MEDIUM
109223,42,5065.8,BA,0.5431,MEDIUM
109224,36,2829.96,MG,0.487,MEDIUM
109225,24,4716.49,PR,0.1223,LOW
109226,54,2625.56,SC,0.4178,MEDIUM
109227,57,1818.24,PR,0.5471,MEDIUM
109228,44,8321.04,PR,0.1995,LOW
109229,61,5084.6,RS,0.5114,MEDIUM
109230,37,3578.29,BA,0.5199,MEDIUM
109231,48,3270.13,RJ,0.2145,LOW
109232,35,8484.46,PE,0.3444,LOW
109233,50,5579.05,RJ,0.3096,LOW
109234,27,7283.09,SP,0.3615,MEDIUM
109235,44,3173.74,RJ,0.878,HIGH
109236,48,4303.4,RJ,0.4966,MEDIUM
109237,48,5094.39,RJ,0.482,MEDIUM
109238,43,3225.38,BA,0.3531,MEDIUM
109239,53,4011.76,PR,0.2728,LOW
109240,46,3173.87,PE,0.4077,MEDIUM
109241,35,5086.72,SP,0.1125,LOW
109242,31,2227.36,PR,0.1074,LOW
109243,53,5526.92,SP,0.6849,HIGH
109244,67,4875.52,MG,0.3265,LOW
109245,58,3809.49,RJ,0.4948,MEDIUM
109246,52,5211.42,SC,0.6809,HIGH
109247,67,3525.12,RS,0.0889,LOW
109248,65,3044.76,SP,0.2759,LOW
109249,46,5452.49,SP,0.2062,LOW
109250,26,5566.97,RJ,0.5591,MEDIUM
109251,52,3292.33,SP,0.3936,MEDIUM
109252,52,3159.52,SC,0.7603,HIGH
109253,34,3846.86,MG,0.131,LOW
109254,63,3222.39,BA,0.3968,MEDIUM
109255,64,8733.29,PE,0.5059,MEDIUM
109256,37,4889.02,RJ,0.6135,MEDIUM
109257,44,4229.54,PE,0.6145,MEDIUM
109258,30,2684.18,RS,0.4969,MEDIUM
109259,29,5988.25,SP,0.548,MEDIUM
109260,34,3131.51,BA,0.4389,MEDIUM
109261,39,3070.27,MG,0.2588,LOW
109262,34,6085.69,SC,0.3395,LOW
109263,28,5058.14,SC,0.2987,LOW
109264,43,1400.0,PE,0.1144,LOW
109265,52,3893.68,RS,0.2487,LOW
109266,37,4460.83,BA,0.4486,MEDIUM
109267,47,3568.26,RJ,0.5303,MEDIUM
109268,34,4536.06,PE,0.2072,LOW
109269,56,1761.97,SC,0.6883,HIGH
109270,53,1400.0,RS,0.3209,LOW
109271,69,2629.67,BA,0.2015,LOW
109272,23,4809.36,SP,0.3387,LOW
109273,63,1400.0,RJ,0.564,MEDIUM
109274,38,2801.58,BA,0.1844,LOW
109275,24,1668.89,PE,0.2463,LOW
109276,55,3738.28,RS,0.2653,LOW
109277,29,10749.68,MG,0.3811,MEDIUM
109278,29,3784.22,SP,0.2799,LOW
109279,69,3988.77,MG,0.6963,HIGH
109280,32,6283.43,RJ,0.2511,LOW
109281,48,4243.17,PE,0.2552,LOW
109282,31,3788.19,PR,0.278,LOW
109283,27,6552.68,RJ,0.0715,LOW
109284,21,5267.68,MG,0.2207,LOW
109285,21,4824.1,PE,0.4333,MEDIUM
109286,44,3929.33,PR,0.3594,MEDIUM
109287,42,3557.2,SP,0.4191,MEDIUM
109288,22,6522.95,MG,0.1294,LOW
109289,38,3573.63,MG,0.6671,HIGH
109290,34,7584.34,RJ,0.0513,LOW
109291,49,2540.74,RS,0.5551,MEDIUM
109292,70,8358.68,SP,0.8519,HIGH
109293,55,5268.07,MG,0.2872,LOW
109294,66,2638.44,MG,0.5996,MEDIUM
109295,30,5362.31,MG,0.2207,LOW
109296,31,3073.88,PR,0.5085,MEDIUM
109297,58,4267.93,SC,0.5176,MEDIUM
109298,36,3325.11,SP,0.3904,MEDIUM
109299,63,3940.42,SP,0.616,MEDIUM
109300,44,6599.35,RS,0.6126,MEDIUM
109301,31,5386.9,PE,0.2461,LOW
109302,63,2447.11,SP,0.4322,MEDIUM
109303,48,2515.32,SP,0.0537,LOW
109304,61,4782.95,PE,0.2596,LOW
109305,43,4952.11,SP,0.6096,MEDIUM
109306,27,3038.46,PE,0.6417,MEDIUM
109307,55,9015.24,BA,0.4387,MEDIUM
109308,27,6206.28,SP,0.7345,HIGH
109309,54,3110.58,SP,0.3411,LOW
109310,41,2969.52,PE,0.5289,MEDIUM
109311,60,3764.95,SP,0.3723,MEDIUM
109312,64,3581.55,PR,0.4594,MEDIUM
109313,41,7675.55,SP,0.486,MEDIUM
109314,65,6737.28,PR,0.2733,LOW
109315,26,4271.3,BA,0.6024,MEDIUM
109316,26,5815.22,SC,0.5369,MEDIUM
109317,70,6234.59,SP,0.6864,HIGH
109318,49,4319.11,PR,0.2092,LOW
109319,43,5095.42,SC,0.685,HIGH
109320,28,5586.17,SP,0.7888,HIGH
109321,35,5307.58,RS,0.2674,LOW
109322,55,2890.01,PR,0.3103,LOW
109323,62,3033.7,SP,0.6631,HIGH
109324,66,3656.69,PE,0.2632,LOW
109325,41,2991.83,MG,0.5207,MEDIUM
109326,43,2070.93,SP,0.0476,LOW
109327,29,5809.77,SP,0.2569,LOW
109328,25,4959.78,RJ,0.2162,LOW
109329,42,2208.22,RJ,0.1819,LOW
109330,49,3741.34,SP,0.4586,MEDIUM
109331,26,3844.44,BA,0.2113,LOW
109332,41,4583.29,SC,0.4797,MEDIUM
109333,53,2498.68,SP,0.6685,HIGH
109334,61,2192.77,SC,0.4032,MEDIUM
109335,67,5390.04,RS,0.5805,MEDIUM
109336,38,2011.3,MG,0.4641,MEDIUM
109337,40,3756.19,PE,0.4926,MEDIUM
109338,64,3591.49,SP,0.374,MEDIUM
109339,55,3958.67,SP,0.7019,HIGH
109340,34,4741.67,SP,0.21,LOW
109341,55,9046.69,RJ,0.2596,LOW
109342,28,1949.02,MG,0.155,LOW
109343,43,6397.09,SP,0.6993,HIGH
109344,36,1400.0,PR,0.3386,LOW
109345,70,8199.44,PE,0.5997,MEDIUM
109346,22,1575.4,BA,0.586,MEDIUM
109347,63,13525.19,SC,0.3217,LOW
109348,35,3483.36,SC,0.2724,LOW
109349,22,7802.69,RS,0.145,LOW
109350,54,7067.31,MG,0.6375,MEDIUM
109351,54,3406.11,RJ,0.387,MEDIUM
109352,28,3533.91,RJ,0.2151,LOW
109353,22,2810.18,SP,0.2016,LOW
109354,26,6128.94,PR,0.2002,LOW
109355,41,3427.46,MG,0.3312,LOW
109356,27,2834.8,SP,0.5848,MEDIUM
109357,56,5435.64,SP,0.4836,MEDIUM
109358,24,2730.38,RS,0.3784,MEDIUM
109359,60,3586.49,SP,0.0662,LOW
109360,64,4421.57,MG,0.8654,HIGH
109361,56,3085.51,SP,0.3594,MEDIUM
109362,68,3317.27,SP,0.6711,HIGH
109363,67,8774.73,RS,0.5437,MEDIUM
109364,23,3807.8,SP,0.197,LOW
109365,38,3534.12,SP,0.6786,HIGH
109366,59,3861.38,PE,0.3666,MEDIUM
109367,37,5223.79,MG,0.1678,LOW
109368,57,2556.99,PR,0.2879,LOW
109369,59,5155.93,SC,0.5201,MEDIUM
109370,70,4748.73,SP,0.4578,MEDIUM
109371,37,1779.85,RJ,0.5476,MEDIUM
109372,38,9937.62,RJ,0.2116,LOW
109373,22,8467.84,SP,0.6699,HIGH
109374,35,2859.98,SP,0.4463,MEDIUM
109375,35,2450.57,PR,0.3472,LOW
109376,43,4685.86,SP,0.14,LOW
109377,42,2118.42,SP,0.2401,LOW
109378,63,8084.43,PR,0.1261,LOW
109379,59,3354.25,MG,0.7284,HIGH
109380,57,9148.15,PR,0.3629,MEDIUM
109381,21,2827.44,SP,0.2911,LOW
109382,44,3979.78,SC,0.8232,HIGH
109383,57,7716.39,BA,0.2874,LOW
109384,33,3596.39,MG,0.5036,MEDIUM
109385,42,4785.97,BA,0.8241,HIGH
109386,57,7096.21,RJ,0.2765,LOW
109387,60,3216.14,SP,0.0899,LOW
109388,63,2292.06,RJ,0.1939,LOW
109389,42,2085.28,MG,0.0941,LOW
109390,40,5557.41,BA,0.6427,MEDIUM
109391,40,5061.68,RJ,0.1894,LOW
109392,54,6991.41,RJ,0.4586,MEDIUM
109393,41,3682.32,PE,0.1039,LOW
109394,41,2113.47,SP,0.4345,MEDIUM
109395,29,1400.0,SC,0.6202,MEDIUM
109396,44,16638.29,RJ,0.1178,LOW
109397,32,5408.69,PE,0.0507,LOW
109398,47,4485.03,SP,0.3301,LOW
109399,65,4801.04,RS,0.1847,LOW
109400,59,2112.86,PR,0.5489,MEDIUM
109401,44,2867.8,PE,0.3186,LOW
109402,69,9697.64,PE,0.261,LOW
109403,70,5760.89,BA,0.4426,MEDIUM
109404,43,2911.18,SP,0.3994,MEDIUM
109405,59,2330.8,MG,0.2328,LOW
109406,38,3279.04,BA,0.3635,MEDIUM
109407,64,3609.89,SC,0.2218,LOW
109408,39,11230.96,BA,0.6662,HIGH
109409,33,3837.1,BA,0.2539,LOW
109410,27,2372.87,RJ,0.0935,LOW
109411,63,4083.5,SP,0.4821,MEDIUM
109412,35,4768.19,RJ,0.1517,LOW
109413,61,2271.46,SC,0.6062,MEDIUM
109414,25,5094.31,MG,0.3592,MEDIUM
109415,46,7503.46,SP,0.0162,LOW
109416,42,4489.08,RS,0.3771,MEDIUM
109417,42,2864.78,SP,0.255,LOW
109418,29,3258.37,RJ,0.1347,LOW
109419,24,1894.29,MG,0.6129,MEDIUM
109420,38,3938.67,MG,0.5532,MEDIUM
109421,44,4875.68,SP,0.8365,HIGH
109422,60,2731.09,RS,0.2755,LOW
109423,44,10656.19,BA,0.0647,LOW
109424,33,6143.4,SC,0.6864,HIGH
109425,34,1776.33,PE,0.5227,MEDIUM
109426,51,1793.91,SP,0.3795,MEDIUM
109427,42,2618.9,SP,0.2922,LOW
109428,66,8937.12,SP,0.1161,LOW
109429,42,6441.28,RS,0.8186,HIGH
109430,49,9156.52,SP,0.0985,LOW
109431,24,4220.63,PE,0.3379,LOW
109432,30,3798.21,PR,0.3394,LOW
109433,63,2307.77,BA,0.638,MEDIUM
109434,38,4967.58,MG,0.6168,MEDIUM
109435,42,3822.57,RS,0.506,MEDIUM
109436,50,3752.57,MG,0.3224,LOW
109437,23,9131.67,PR,0.8345,HIGH
109438,46,3952.86,RS,0.4823,MEDIUM
109439,38,7956.23,SP,0.3873,MEDIUM
109440,28,1959.73,PE,0.1664,LOW
109441,41,15262.19,RS,0.8344,HIGH
109442,43,3511.05,RS,0.5321,MEDIUM
109443,30,5897.53,SP,0.2758,LOW
109444,48,6365.52,SP,0.5605,MEDIUM
109445,58,3308.03,SP,0.6053,MEDIUM
109446,34,6222.79,SC,0.2414,LOW
109447,69,6379.99,SP,0.8224,HIGH
109448,51,2982.54,PE,0.8189,HIGH
109449,59,2999.54,PE,0.4689,MEDIUM
109450,24,4292.34,SP,0.823,HIGH
109451,59,3973.5,RS,0.5773,MEDIUM
109452,37,8197.15,SP,0.1645,LOW
109453,56,5884.76,RJ,0.3777,MEDIUM
109454,61,4060.4,SP,0.3278,LOW
109455,33,5618.15,BA,0.3707,MEDIUM
109456,33,1572.54,PE,0.2448,LOW
109457,23,3125.94,SP,0.5109,MEDIUM
109458,51,4822.24,SP,0.5737,MEDIUM
109459,59,7173.98,MG,0.6564,HIGH
109460,41,4622.68,MG,0.7046,HIGH
109461,29,8457.38,SP,0.3459,LOW
109462,36,6370.61,BA,0.2147,LOW
109463,41,3322.4,PE,0.0396,LOW
109464,66,3926.98,RJ,0.0102,LOW
109465,27,5109.63,BA,0.1468,LOW
109466,38,3386.31,SC,0.685,HIGH
109467,52,8759.19,PR,0.6527,HIGH
109468,32,2466.74,BA,0.3818,MEDIUM
109469,65,4888.16,MG,0.098,LOW
109470,66,5978.08,PR,0.7469,HIGH
109471,40,3613.33,SP,0.2002,LOW
109472,58,3242.88,RS,0.5147,MEDIUM
109473,58,4049.39,SP,0.2749,LOW
109474,55,6201.83,SP,0.4299,MEDIUM
109475,30,3304.08,MG,0.6308,MEDIUM
109476,23,2514.32,RJ,0.761,HIGH
109477,38,7296.28,SP,0.3294,LOW
109478,27,5087.3,SP,0.513,MEDIUM
109479,35,6813.16,BA,0.5243,MEDIUM
109480,52,6047.01,PR,0.515,MEDIUM
109481,50,11958.37,RJ,0.1045,LOW
109482,31,7172.62,BA,0.1128,LOW
109483,21,2966.93,BA,0.2533,LOW
109484,32,5263.59,SP,0.4566,MEDIUM
109485,43,3213.92,PR,0.2378,LOW
109486,59,3377.39,RJ,0.2465,LOW
109487,39,2132.05,PR,0.507,MEDIUM
109488,35,3661.05,RS,0.5742,MEDIUM
109489,48,5455.92,SP,0.3545,MEDIUM
109490,24,4068.99,MG,0.5052,MEDIUM
109491,32,2477.84,SP,0.5665,MEDIUM
109492,22,2021.9,PR,0.8491,HIGH
109493,47,11574.11,SP,0.3989,MEDIUM
109494,43,4909.45,BA,0.1531,LOW
109495,50,2827.89,PR,0.0721,LOW
109496,51,5242.2,SP,0.4629,MEDIUM
109497,40,12011.85,RS,0.5392,MEDIUM
109498,64,5657.07,SP,0.1907,LOW
109499,66,1400.0,PR,0.5097,MEDIUM
109500,26,15002.02,MG,0.3922,MEDIUM
109501,67,1728.83,SP,0.6049,MEDIUM
109502,30,3804.55,SP,0.6803,HIGH
109503,33,2437.69,SP,0.4685,MEDIUM
109504,47,2944.34,RS,0.4334,MEDIUM
109505,22,4814.35,SC,0.379,MEDIUM
109506,39,1554.25,SP,0.6054,MEDIUM
109507,30,4021.95,SP,0.3744,MEDIUM
109508,45,7284.94,PE,0.6329,MEDIUM
109509,61,2801.99,SP,0.0421,LOW
109510,67,2154.91,RJ,0.3218,LOW
109511,31,3928.34,SC,0.3105,LOW
109512,48,3570.41,SP,0.3252,LOW
109513,44,3156.22,PE,0.1417,LOW
109514,41,2374.24,SP,0.4811,MEDIUM
109515,52,5388.64,BA,0.1077,LOW
109516,70,5589.06,RJ,0.6642,HIGH
109517,41,2518.27,SP,0.5247,MEDIUM
109518,24,2691.24,RJ,0.4553,MEDIUM
109519,66,4484.38,PE,0.2766,LOW
109520,67,2642.96,MG,0.4997,MEDIUM
109521,37,4576.08,SP,0.7365,HIGH
109522,46,8497.29,PE,0.4635,MEDIUM
109523,64,4081.11,SP,0.3977,MEDIUM
109524,46,2345.62,SP,0.7407,HIGH
109525,45,5069.76,SP,0.2761,LOW
109526,67,3856.69,BA,0.3822,MEDIUM
109527,62,3907.94,SP,0.2609,LOW
109528,46,5276.38,SP,0.4921,MEDIUM
109529,29,5851.99,PE,0.4736,MEDIUM
109530,42,4272.19,PR,0.0623,LOW
109531,54,4079.43,SP,0.5769,MEDIUM
109532,34,11308.84,PR,0.5065,MEDIUM
109533,47,7473.4,SP,0.7114,HIGH
109534,53,6266.3,MG,0.1648,LOW
109535,25,4473.02,RJ,0.1424,LOW
109536,49,2591.74,PR,0.5219,MEDIUM
109537,57,7215.49,RS,0.7395,HIGH
109538,31,4501.21,RJ,0.6469,MEDIUM
109539,48,3183.7,SP,0.1208,LOW
109540,56,3737.35,RJ,0.7113,HIGH
109541,23,2641.42,RS,0.249,LOW
109542,53,6976.88,RS,0.66,HIGH
109543,33,5829.56,RS,0.034,LOW
109544,40,4582.61,PE,0.5079,MEDIUM
109545,53,4114.62,BA,0.152,LOW
109546,21,3029.4,PE,0.0109,LOW
109547,21,1510.82,PR,0.5235,MEDIUM
109548,43,2131.61,SP,0.3222,LOW
109549,68,2940.6,PR,0.443,MEDIUM
109550,21,2735.9,SP,0.4831,MEDIUM
109551,60,4825.81,SP,0.4491,MEDIUM
109552,24,6200.32,RJ,0.3573,MEDIUM
109553,45,3948.89,RJ,0.4743,MEDIUM
109554,42,8259.5,SC,0.3386,LOW
109555,44,2884.33,RJ,0.129,LOW
109556,25,3935.46,SP,0.1692,LOW
109557,58,4098.46,PE,0.3399,LOW
109558,34,7094.6,PR,0.7856,HIGH
109559,59,4418.99,SP,0.5725,MEDIUM
109560,53,4478.09,SP,0.6148,MEDIUM
109561,48,1897.92,SP,0.2891,LOW
109562,36,2726.8,PE,0.2835,LOW
109563,53,7107.44,SP,0.3002,LOW
109564,70,1551.03,PE,0.158,LOW
109565,67,8002.24,SP,0.733,HIGH
109566,66,5338.39,BA,0.3209,LOW
109567,31,2933.73,SP,0.4708,MEDIUM
109568,50,2817.08,MG,0.0581,LOW
109569,40,10434.77,RJ,0.1971,LOW
109570,69,8269.38,RJ,0.5419,MEDIUM
109571,68,3965.98,PE,0.5422,MEDIUM
109572,64,4480.29,RS,0.4157,MEDIUM
109573,29,3079.96,SP,0.4639,MEDIUM
109574,36,4480.71,RS,0.244,LOW
109575,56,3039.25,SP,0.2392,LOW
109576,58,4044.6,PE,0.4093,MEDIUM
109577,38,10014.59,MG,0.3494,LOW
109578,27,4011.6,SP,0.2537,LOW
109579,27,2539.67,SP,0.6188,MEDIUM
109580,55,2179.78,SP,0.9496,HIGH
109581,43,4464.25,PE,0.3685,MEDIUM
109582,45,2914.96,RJ,0.3048,LOW
109583,61,4727.77,SP,0.4112,MEDIUM
109584,21,1930.39,BA,0.6788,HIGH
109585,58,5849.78,SP,0.3362,LOW
109586,34,2524.91,SP,0.6702,HIGH
109587,67,4294.38,SC,0.2869,LOW
109588,68,3570.48,SP,0.389,MEDIUM
109589,46,9582.24,BA,0.4569,MEDIUM
109590,36,4560.35,PR,0.1804,LOW
109591,32,10685.75,SP,0.3307,LOW
109592,30,5497.21,MG,0.3336,LOW
109593,70,8325.14,SP,0.667,HIGH
109594,30,3799.47,PR,0.248,LOW
109595,43,4957.62,PR,0.4983,MEDIUM
109596,44,7538.58,RS,0.6886,HIGH
109597,54,6484.83,MG,0.5534,MEDIUM
109598,63,5419.27,RS,0.5525,MEDIUM
109599,48,3588.29,SP,0.2996,LOW
109600,58,3891.8,PE,0.6174,MEDIUM
109601,49,7251.17,SP,0.2846,LOW
109602,42,8013.45,BA,0.2461,LOW
109603,28,3159.81,MG,0.2331,LOW
109604,31,2939.03,SP,0.6404,MEDIUM
109605,42,2721.27,RJ,0.3885,MEDIUM
109606,23,6254.75,PE,0.5373,MEDIUM
109607,36,2688.37,BA,0.5123,MEDIUM
109608,44,6218.53,RS,0.3025,LOW
109609,44,5457.64,RJ,0.2424,LOW
109610,61,3233.1,PR,0.6322,MEDIUM
109611,69,8897.2,SP,0.4049,MEDIUM
109612,57,2081.73,SC,0.3991,MEDIUM
109613,24,9315.32,SP,0.7126,HIGH
109614,41,4894.68,BA,0.4127,MEDIUM
109615,57,1552.43,SC,0.399,MEDIUM
109616,50,9017.68,RJ,0.5398,MEDIUM
109617,43,6697.58,SC,0.4825,MEDIUM
109618,42,3419.67,RJ,0.5927,MEDIUM
109619,41,2643.27,SP,0.2997,LOW
109620,49,1977.7,SP,0.6842,HIGH
109621,29,13389.87,SP,0.5612,MEDIUM
109622,46,2696.25,SP,0.4803,MEDIUM
109623,31,2290.02,SC,0.6955,HIGH
109624,55,4776.39,RS,0.1181,LOW
109625,64,1913.43,MG,0.101,LOW
109626,46,2622.01,PE,0.0584,LOW
109627,40,6771.14,PE,0.6399,MEDIUM
109628,68,5248.31,SP,0.2631,LOW
109629,53,3489.04,MG,0.0658,LOW
109630,42,4237.07,PE,0.4933,MEDIUM
109631,22,3396.34,SP,0.8369,HIGH
109632,21,4076.85,RJ,0.5561,MEDIUM
109633,32,2913.67,PE,0.3299,LOW
109634,32,3179.01,RS,0.0625,LOW
109635,57,3132.9,BA,0.5516,MEDIUM
109636,46,2964.39,BA,0.2164,LOW
109637,70,6932.09,SP,0.108,LOW
109638,48,6078.4,SC,0.3176,LOW
109639,66,2684.65,BA,0.484,MEDIUM
109640,48,2367.36,SP,0.7558,HIGH
109641,38,3894.6,SP,0.4011,MEDIUM
109642,56,11817.99,SP,0.5524,MEDIUM
109643,43,2564.56,RS,0.2745,LOW
109644,34,3887.23,SC,0.7139,HIGH
109645,44,4382.72,PE,0.6357,MEDIUM
109646,54,3986.59,RJ,0.8497,HIGH
109647,39,3370.78,PR,0.1908,LOW
109648,56,7312.04,SP,0.2266,LOW
109649,70,5223.8,PE,0.4112,MEDIUM
109650,41,6303.29,PR,0.606,MEDIUM
109651,35,5573.3,RS,0.5786,MEDIUM
109652,41,6450.64,SP,0.9184,HIGH
109653,62,8985.38,SP,0.3917,MEDIUM
109654,29,7956.47,SP,0.3825,MEDIUM
109655,69,12819.79,BA,0.1041,LOW
109656,41,7533.87,SP,0.4214,MEDIUM
109657,63,3045.76,BA,0.3877,MEDIUM
109658,60,6307.85,SP,0.1662,LOW
109659,60,5906.74,PR,0.5106,MEDIUM
109660,66,10557.39,SP,0.7,HIGH
109661,30,2640.18,SP,0.6278,MEDIUM
109662,50,5489.85,PR,0.2176,LOW
109663,25,3028.81,RJ,0.6236,MEDIUM
109664,35,5371.49,MG,0.2926,LOW
109665,23,3788.64,PR,0.5103,MEDIUM
109666,55,5286.89,RJ,0.2195,LOW
109667,51,2134.26,PR,0.0996,LOW
109668,58,6146.2,SC,0.6192,MEDIUM
109669,29,4636.65,SP,0.3031,LOW
109670,37,4518.31,RJ,0.3589,MEDIUM
109671,54,10710.17,SP,0.3381,LOW
109672,62,3495.56,SP,0.355,MEDIUM
109673,65,4949.92,SP,0.4067,MEDIUM
109674,24,4407.09,PR,0.1585,LOW
109675,41,4618.84,SP,0.3681,MEDIUM
109676,21,12201.4,BA,0.4154,MEDIUM
109677,61,4330.63,RS,0.4136,MEDIUM
109678,27,3198.85,SP,0.7571,HIGH
109679,62,10310.04,PR,0.6299,MEDIUM
109680,28,3623.33,SP,0.2957,LOW
109681,21,1943.71,SP,0.5444,MEDIUM
109682,64,2943.15,PE,0.0944,LOW
109683,42,2308.79,MG,0.2624,LOW
109684,42,1770.22,SP,0.4739,MEDIUM
109685,53,3528.37,BA,0.7168,HIGH
109686,34,4060.8,PE,0.1639,LOW
109687,55,7401.91,PR,0.2972,LOW
109688,42,5681.4,SC,0.2128,LOW
109689,34,5558.48,RS,0.4172,MEDIUM
109690,40,2735.58,RS,0.4758,MEDIUM
109691,21,6422.79,MG,0.6601,HIGH
109692,36,8189.69,BA,0.5513,MEDIUM
109693,50,5075.77,MG,0.218,LOW
109694,27,5144.32,SP,0.5434,MEDIUM
109695,26,2288.81,SP,0.8743,HIGH
109696,53,6967.2,RJ,0.7353,HIGH
109697,42,9873.78,SP,0.3141,LOW
109698,27,4904.25,SP,0.3428,LOW
109699,58,3157.54,MG,0.5707,MEDIUM
109700,59,3885.79,PE,0.1855,LOW
109701,22,3432.48,SP,0.559,MEDIUM
109702,31,3532.72,SP,0.1337,LOW
109703,39,5732.3,BA,0.0918,LOW
109704,57,4802.94,RJ,0.3339,LOW
109705,24,6800.35,RS,0.0824,LOW
109706,61,5018.43,PR,0.3488,LOW
109707,36,2774.09,PR,0.0191,LOW
109708,27,3302.74,SP,0.3966,MEDIUM
109709,64,3205.67,RJ,0.5393,MEDIUM
109710,25,3840.41,PR,0.8949,HIGH
109711,27,9939.8,SP,0.3769,MEDIUM
109712,68,10734.22,SP,0.2849,LOW
109713,46,6275.5,RJ,0.467,MEDIUM
109714,44,4446.38,SC,0.37,MEDIUM
109715,55,2184.73,MG,0.8383,HIGH
109716,52,4667.8,RS,0.4144,MEDIUM
109717,51,2874.51,RS,0.4463,MEDIUM
109718,22,9186.5,SP,0.1226,LOW
109719,48,1942.85,PE,0.3307,LOW
109720,34,5051.26,BA,0.1826,LOW
109721,61,2760.6,SP,0.2931,LOW
109722,46,4180.86,MG,0.5532,MEDIUM
109723,27,5782.28,RJ,0.3589,MEDIUM
109724,65,6859.47,PE,0.751,HIGH
109725,35,4079.41,RJ,0.1372,LOW
109726,34,6052.48,RJ,0.4437,MEDIUM
109727,67,3055.98,PE,0.5452,MEDIUM
109728,59,4725.36,PR,0.0645,LOW
109729,63,6794.71,SP,0.7232,HIGH
109730,54,4925.83,PR,0.2954,LOW
109731,66,3257.63,BA,0.5994,MEDIUM
109732,26,3673.5,RJ,0.614,MEDIUM
109733,50,6838.71,MG,0.5718,MEDIUM
109734,35,2486.81,PR,0.3815,MEDIUM
109735,40,2669.29,MG,0.3123,LOW
109736,32,5606.05,PE,0.6998,HIGH
109737,31,3401.77,MG,0.6545,HIGH
109738,43,2090.95,SC,0.5095,MEDIUM
109739,66,8032.35,BA,0.3113,LOW
109740,52,2477.57,SP,0.3451,LOW
109741,38,3816.59,SP,0.6786,HIGH
109742,42,3119.63,PE,0.1634,LOW
