contract_id,customer_id,product,origination_date,contract_value,term_months,installment_value
C011003,103988,Vehicle Finance,2025-05-17,92341.08,55,1678.93
C011004,100731,Personal Loan,2025-02-07,4498.27,30,149.94
C011005,100493,Personal Loan,2026-03-07,12508.56,36,347.46
C011006,101397,Credit Card,2025-09-28,5865.99,23,255.04
C011007,101122,Credit Card,2025-02-10,5022.24,6,837.04
C011008,105863,Personal Loan,2025-03-17,16471.52,34,484.46
C011009,105854,Personal Loan,2026-05-03,10478.06,36,291.06
C011010,109734,Personal Loan,2025-10-31,5742.91,19,302.26
C011011,108552,Credit Card,2025-05-22,5426.15,17,319.19
C011012,105958,Credit Card,2025-09-23,4114.73,13,316.52
C011013,109175,Vehicle Finance,2026-06-23,33963.01,25,1358.52
C011014,106520,Payroll Loan,2025-06-19,9923.46,46,215.73
C011015,109354,Vehicle Finance,2025-04-26,37319.61,54,691.1
C011016,106154,Credit Card,2025-11-09,6415.76,8,801.97
C011017,108489,Credit Card,2026-03-27,7955.23,7,1136.46
C011018,101754,Payroll Loan,2025-06-17,14676.42,46,319.05
C011019,109731,Personal Loan,2025-02-18,9724.84,30,324.16
C011020,109446,Personal Loan,2026-04-04,2729.88,28,97.5
C011021,100592,Credit Card,2026-03-29,4455.26,13,342.71
C011022,109919,Credit Card,2026-05-21,8087.69,22,367.62
C011023,104135,Payroll Loan,2025-07-11,20936.3,14,1495.45
C011024,101562,Vehicle Finance,2025-10-11,114000.0,58,1965.52
C011025,107276,Personal Loan,2025-09-15,9525.17,21,453.58
C011026,102489,Vehicle Finance,2025-03-09,61378.6,30,2045.95
C011027,106701,Credit Card,2025-12-08,4253.65,6,708.94
C011028,105703,Personal Loan,2025-06-26,4239.01,16,264.94
C011029,106636,Payroll Loan,2026-05-05,8344.69,29,287.75
C011030,109191,Personal Loan,2026-03-25,7089.93,20,354.5
C011031,107040,Vehicle Finance,2025-05-02,27477.25,50,549.54
C011032,105810,Credit Card,2025-04-24,7873.99,24,328.08
C011033,102630,Vehicle Finance,2025-03-10,30432.77,42,724.59
C011034,103773,Credit Card,2025-03-11,3306.08,11,300.55
C011035,101537,Payroll Loan,2025-09-05,7237.15,26,278.35
C011036,103800,Personal Loan,2026-06-10,6750.65,31,217.76
C011037,100137,Personal Loan,2025-10-16,4893.81,34,143.94
C011038,104002,Credit Card,2025-10-28,7939.45,8,992.43
C011039,100143,Payroll Loan,2025-08-09,8250.91,28,294.68
C011040,109308,Vehicle Finance,2025-09-10,86521.08,30,2884.04
C011041,102543,Vehicle Finance,2025-09-27,96484.43,34,2837.78
C011042,107711,Personal Loan,2026-05-20,7947.2,17,467.48
C011043,101446,Vehicle Finance,2025-02-04,26706.39,43,621.08
C011044,108006,Personal Loan,2025-10-20,5257.56,36,146.04
C011045,100232,Credit Card,2025-11-13,2360.74,14,168.62
C011046,100432,Payroll Loan,2025-09-28,6149.24,32,192.16
C011047,102844,Credit Card,2025-08-22,3130.02,11,284.55
C011048,103096,Vehicle Finance,2025-06-13,78939.26,50,1578.79
C011049,108078,Vehicle Finance,2025-08-30,26802.21,55,487.31
C011050,107836,Credit Card,2026-01-04,3051.64,16,190.73
C011051,105232,Payroll Loan,2025-06-20,27657.91,12,2304.83
C011052,101186,Credit Card,2026-01-25,3357.27,10,335.73
C011053,108040,Vehicle Finance,2026-03-23,65850.47,44,1496.6
C011054,102616,Payroll Loan,2025-03-15,13736.83,41,335.04
C011055,106680,Payroll Loan,2025-12-22,15305.17,38,402.77
C011056,108229,Credit Card,2026-03-03,3931.86,6,655.31
C011057,102469,Payroll Loan,2026-02-23,26234.58,26,1009.02
C011058,105586,Payroll Loan,2025-08-30,13605.7,16,850.36
C011059,107453,Credit Card,2025-06-07,10507.76,23,456.86
C011060,105441,Personal Loan,2025-08-17,7406.06,31,238.91
C011061,103915,Credit Card,2026-02-28,3790.9,16,236.93
C011062,102952,Personal Loan,2026-05-09,8218.47,14,587.03
C011063,106811,Personal Loan,2025-10-21,5012.93,31,161.71
C011064,100927,Vehicle Finance,2025-03-27,15572.27,58,268.49
C011065,105611,Payroll Loan,2025-02-16,13995.73,17,823.28
C011066,108651,Vehicle Finance,2025-09-25,102365.09,32,3198.91
C011067,102255,Credit Card,2025-10-17,3180.65,20,159.03
C011068,101816,Payroll Loan,2025-09-04,10806.01,14,771.86
C011069,105763,Personal Loan,2026-02-15,5733.92,35,163.83
C011070,105267,Credit Card,2025-11-25,4693.79,12,391.15
C011071,101486,Credit Card,2025-10-16,5676.34,15,378.42
C011072,105925,Credit Card,2025-05-02,4092.51,7,584.64
C011073,100796,Payroll Loan,2026-01-02,9395.59,19,494.5
C011074,104771,Credit Card,2025-05-15,3452.35,16,215.77
C011075,100646,Personal Loan,2026-06-06,16424.99,35,469.29
C011076,108136,Credit Card,2025-01-28,6647.21,9,738.58
C011077,109689,Vehicle Finance,2025-04-06,29749.2,56,531.24
C011078,100051,Payroll Loan,2026-03-19,20619.69,46,448.25
C011079,106403,Payroll Loan,2026-06-21,9204.9,44,209.2
C011080,103626,Personal Loan,2025-02-21,3801.11,27,140.78
C011081,101025,Vehicle Finance,2025-03-27,24295.89,36,674.89
C011082,107003,Personal Loan,2025-12-01,4567.71,25,182.71
C011083,108784,Payroll Loan,2026-06-24,8773.6,33,265.87
C011084,100483,Personal Loan,2025-01-17,4882.79,16,305.17
C011085,101444,Vehicle Finance,2025-08-03,14424.31,47,306.9
C011086,109210,Personal Loan,2025-11-19,5948.5,34,174.96
C011087,100237,Vehicle Finance,2025-12-08,46732.56,58,805.73
C011088,103789,Credit Card,2025-05-05,3913.84,15,260.92
C011089,109123,Personal Loan,2025-01-10,6852.6,32,214.14
C011090,105952,Personal Loan,2025-12-30,10472.28,30,349.08
C011091,101950,Payroll Loan,2026-06-20,6763.88,44,153.72
C011092,100095,Personal Loan,2026-02-23,7360.52,27,272.61
C011093,105246,Personal Loan,2026-05-11,6013.6,23,261.46
C011094,105394,Personal Loan,2026-06-19,4195.73,28,149.85
C011095,105096,Credit Card,2026-01-04,5594.88,7,799.27
C011096,102066,Payroll Loan,2026-02-11,16529.5,12,1377.46
C011097,109557,Vehicle Finance,2025-04-04,67792.21,44,1540.73
C011098,103358,Payroll Loan,2026-06-01,5550.18,20,277.51
C011099,109164,Personal Loan,2025-11-26,4911.79,12,409.32
C011100,109379,Payroll Loan,2026-05-24,9200.59,26,353.87
C011101,102036,Vehicle Finance,2026-06-19,27834.17,28,994.08
C011102,107179,Personal Loan,2025-06-03,3880.22,29,133.8
C011103,104722,Credit Card,2026-02-27,2163.85,8,270.48
C011104,106461,Personal Loan,2025-08-07,8487.78,21,404.18
C011105,105445,Personal Loan,2025-02-13,15577.8,20,778.89
C011106,109888,Vehicle Finance,2025-08-14,33448.53,40,836.21
C011107,105975,Personal Loan,2025-09-13,4126.06,23,179.39
C011108,101788,Credit Card,2025-07-08,4828.25,15,321.88
C011109,108463,Payroll Loan,2025-08-17,4493.41,28,160.48
C011110,100609,Personal Loan,2026-02-08,3440.63,33,104.26
C011111,107170,Vehicle Finance,2026-01-26,70037.64,53,1321.46
C011112,107686,Credit Card,2025-07-29,3522.36,18,195.69
C011113,105372,Vehicle Finance,2026-01-23,48845.41,41,1191.35
C011114,100231,Credit Card,2026-05-18,3211.48,12,267.62
C011115,103336,Personal Loan,2026-05-06,7528.94,29,259.62
C011116,107792,Credit Card,2025-11-01,6650.64,6,1108.44
C011117,108551,Credit Card,2026-04-12,4480.02,21,213.33
C011118,105062,Credit Card,2025-06-16,4447.14,10,444.71
C011119,104689,Personal Loan,2025-03-24,8473.64,26,325.91
C011120,102270,Personal Loan,2026-04-06,4836.74,22,219.85
C011121,104686,Credit Card,2026-02-01,2486.22,7,355.17
C011122,106404,Personal Loan,2026-01-09,10403.39,23,452.32
C011123,109419,Personal Loan,2026-02-17,7131.24,19,375.33
C011124,104942,Vehicle Finance,2025-06-23,53596.51,25,2143.86
C011125,100749,Vehicle Finance,2025-05-31,28669.54,58,494.3
C011126,101894,Personal Loan,2026-05-04,11506.0,16,719.12
C011127,104923,Vehicle Finance,2026-02-28,13654.55,50,273.09
C011128,108060,Vehicle Finance,2025-09-01,55841.6,41,1361.99
C011129,105958,Personal Loan,2025-08-14,7604.16,12,633.68
C011130,102893,Vehicle Finance,2025-02-27,64961.97,57,1139.68
C011131,109433,Credit Card,2025-01-28,2924.01,8,365.5
C011132,102451,Payroll Loan,2026-03-21,10652.58,30,355.09
C011133,100210,Payroll Loan,2025-07-09,10417.67,14,744.12
C011134,106957,Credit Card,2026-01-21,5990.48,6,998.41
C011135,100523,Personal Loan,2026-05-06,12124.03,12,1010.34
C011136,104196,Payroll Loan,2025-01-22,12913.71,38,339.83
C011137,101508,Personal Loan,2025-06-01,3856.77,34,113.43
C011138,103437,Personal Loan,2025-03-16,6896.25,24,287.34
C011139,103437,Personal Loan,2025-10-17,17082.78,30,569.43
C011140,105601,Personal Loan,2026-05-03,3416.3,35,97.61
C011141,109756,Vehicle Finance,2025-04-24,21702.87,51,425.55
C011142,106596,Payroll Loan,2025-01-23,8139.24,13,626.1
C011143,101489,Personal Loan,2026-01-01,13921.19,32,435.04
C011144,101244,Personal Loan,2025-10-28,9217.15,25,368.69
C011145,103406,Personal Loan,2026-02-05,3913.33,13,301.03
C011146,108954,Personal Loan,2025-02-02,9619.87,29,331.72
C011147,104380,Credit Card,2025-04-29,4373.81,18,242.99
C011148,103724,Personal Loan,2026-03-31,15852.21,20,792.61
C011149,102615,Vehicle Finance,2025-06-24,21425.47,24,892.73
C011150,101954,Credit Card,2025-03-28,5585.19,8,698.15
C011151,104951,Personal Loan,2026-06-01,12288.53,24,512.02
C011152,101295,Personal Loan,2025-11-24,4148.85,20,207.44
C011153,104692,Payroll Loan,2026-06-20,13034.43,36,362.07
C011154,108992,Personal Loan,2026-06-23,18021.77,23,783.56
C011155,101355,Payroll Loan,2025-03-28,17843.12,26,686.27
C011156,100636,Payroll Loan,2025-12-29,9801.9,22,445.54
C011157,101758,Payroll Loan,2026-01-21,9610.46,28,343.23
C011158,107087,Vehicle Finance,2025-08-08,41479.85,35,1185.14
C011159,100538,Credit Card,2026-04-13,3649.98,10,365.0
C011160,100205,Personal Loan,2025-07-20,4966.37,15,331.09
C011161,100874,Personal Loan,2025-01-27,6350.89,12,529.24
C011162,108788,Vehicle Finance,2026-06-04,42857.45,29,1477.84
C011163,100013,Personal Loan,2025-10-25,9437.96,13,726.0
C011164,109105,Credit Card,2025-11-17,7853.61,10,785.36
C011165,105971,Vehicle Finance,2026-02-13,67151.81,57,1178.1
C011166,102673,Personal Loan,2026-06-29,9217.43,17,542.2
C011167,109001,Credit Card,2025-12-19,2195.48,12,182.96
C011168,100622,Vehicle Finance,2025-02-03,32405.46,54,600.1
C011169,101930,Vehicle Finance,2025-08-01,28946.91,52,556.67
C011170,100393,Credit Card,2026-03-19,2400.13,17,141.18
C011171,102892,Credit Card,2026-02-18,4120.5,21,196.21
C011172,109581,Personal Loan,2025-04-12,7107.56,18,394.86
C011173,105502,Personal Loan,2025-04-08,5534.13,29,190.83
C011174,106414,Personal Loan,2025-07-06,10365.93,29,357.45
C011175,102159,Personal Loan,2026-04-06,9415.33,26,362.13
C011176,109526,Credit Card,2025-12-21,6373.88,18,354.1
C011177,109422,Credit Card,2025-12-31,2004.04,14,143.15
C011178,104804,Personal Loan,2026-03-17,5112.48,12,426.04
C011179,104547,Payroll Loan,2025-06-23,28819.16,17,1695.24
C011180,108022,Personal Loan,2025-11-07,8209.76,29,283.1
C011181,104371,Personal Loan,2025-10-01,6277.26,25,251.09
C011182,109486,Payroll Loan,2025-02-27,6013.9,48,125.29
C011183,102954,Vehicle Finance,2025-06-28,29941.66,48,623.78
C011184,102512,Vehicle Finance,2025-01-03,31298.29,35,894.24
C011185,101990,Personal Loan,2025-06-24,15741.16,30,524.71
C011186,100897,Personal Loan,2026-04-22,21000.0,16,1312.5
C011187,108744,Personal Loan,2025-02-09,3550.09,26,136.54
C011188,102808,Payroll Loan,2025-05-30,33000.0,39,846.15
C011189,105152,Credit Card,2025-10-04,6203.4,18,344.63
C011190,105481,Vehicle Finance,2026-01-02,32469.62,29,1119.64
C011191,101269,Credit Card,2025-02-20,4368.97,12,364.08
C011192,106955,Personal Loan,2026-02-28,8107.57,13,623.66
C011193,101600,Vehicle Finance,2025-09-29,26024.71,36,722.91
C011194,109757,Payroll Loan,2026-01-19,13522.28,12,1126.86
C011195,104891,Personal Loan,2025-11-11,7574.32,17,445.55
C011196,107848,Payroll Loan,2025-02-25,22772.78,32,711.65
C011197,105465,Personal Loan,2025-07-03,2690.11,21,128.1
C011198,100875,Payroll Loan,2026-02-28,27045.66,17,1590.92
C011199,108032,Personal Loan,2025-09-27,12817.89,25,512.72
C011200,109206,Personal Loan,2026-05-03,4722.25,26,181.62
C011201,105419,Credit Card,2026-01-14,4291.58,23,186.59
C011202,108450,Personal Loan,2026-03-10,4756.06,27,176.15
C011203,103195,Personal Loan,2025-10-14,3104.4,18,172.47
C011204,102152,Personal Loan,2025-10-06,12643.6,29,435.99
C011205,107367,Vehicle Finance,2025-11-01,26964.45,26,1037.09
C011206,108924,Personal Loan,2025-04-19,4105.28,23,178.49
C011207,102922,Credit Card,2025-11-15,5791.74,16,361.98
C011208,102272,Personal Loan,2025-12-08,4147.1,20,207.36
C011209,102254,Personal Loan,2025-01-05,10410.92,26,400.42
C011210,105245,Credit Card,2026-01-18,4736.25,9,526.25
C011211,106723,Payroll Loan,2025-07-28,4556.51,13,350.5
C011212,107691,Vehicle Finance,2025-05-28,17008.14,35,485.95
C011213,101468,Vehicle Finance,2025-12-21,20247.39,25,809.9
C011214,100958,Vehicle Finance,2025-12-17,43567.21,50,871.34
C011215,107145,Personal Loan,2025-04-04,5478.62,26,210.72
C011216,107074,Personal Loan,2026-04-23,8021.12,25,320.84
C011217,104140,Vehicle Finance,2026-03-05,38794.84,46,843.37
C011218,105178,Payroll Loan,2025-07-28,22139.02,34,651.15
C011219,101724,Vehicle Finance,2025-02-04,35234.51,54,652.49
C011220,105097,Personal Loan,2025-10-18,4901.52,29,169.02
C011221,103138,Personal Loan,2026-06-24,14932.44,20,746.62
C011222,106188,Payroll Loan,2026-01-27,9830.87,46,213.71
C011223,109632,Payroll Loan,2025-06-29,8238.48,26,316.86
C011224,100758,Credit Card,2026-02-09,2377.44,16,148.59
C011225,109155,Credit Card,2026-03-14,4805.79,19,252.94
C011226,101273,Credit Card,2025-12-18,2385.19,16,149.07
C011227,101683,Payroll Loan,2025-04-27,9152.03,20,457.6
C011228,101766,Vehicle Finance,2025-10-16,28223.76,53,532.52
C011229,100206,Credit Card,2025-05-13,1670.89,9,185.65
C011230,101517,Payroll Loan,2026-01-19,5799.03,15,386.6
C011231,107934,Personal Loan,2025-01-12,6712.9,25,268.52
C011232,104493,Vehicle Finance,2026-04-08,43093.15,57,756.02
C011233,104361,Credit Card,2025-09-21,7692.39,11,699.31
C011234,106002,Personal Loan,2026-05-05,5677.82,23,246.86
C011235,102202,Personal Loan,2026-06-07,6983.47,31,225.27
C011236,101339,Vehicle Finance,2025-08-23,34625.62,32,1082.05
C011237,103574,Payroll Loan,2026-05-05,22409.57,47,476.8
C011238,107450,Credit Card,2026-01-24,10851.38,21,516.73
C011239,101565,Credit Card,2025-09-16,1837.63,23,79.9
C011240,108487,Vehicle Finance,2025-08-09,24784.07,38,652.21
C011241,100093,Credit Card,2026-05-01,1587.17,9,176.35
C011242,100967,Payroll Loan,2026-04-16,11441.07,41,279.05
C011243,103296,Personal Loan,2026-04-20,8831.18,24,367.97
C011244,101683,Credit Card,2026-03-30,6389.97,23,277.82
C011245,104348,Personal Loan,2026-05-30,5463.54,18,303.53
C011246,103694,Credit Card,2026-02-16,3599.5,24,149.98
C011247,105016,Credit Card,2025-06-13,6904.15,22,313.82
C011248,106571,Credit Card,2025-09-25,8910.86,18,495.05
C011249,102152,Personal Loan,2025-01-11,8763.24,35,250.38
C011250,100855,Payroll Loan,2025-10-21,13099.01,24,545.79
C011251,100504,Personal Loan,2025-05-04,11475.68,35,327.88
C011252,103474,Payroll Loan,2026-03-14,11510.58,35,328.87
C011253,107966,Personal Loan,2026-04-30,14318.17,34,421.12
C011254,109909,Vehicle Finance,2025-01-27,17428.4,52,335.16
C011255,107810,Personal Loan,2025-10-30,8677.7,31,279.93
C011256,105203,Personal Loan,2025-11-06,7274.82,33,220.45
C011257,105171,Vehicle Finance,2026-01-16,37655.67,49,768.48
C011258,101733,Payroll Loan,2025-05-12,8110.92,32,253.47
C011259,103063,Credit Card,2025-01-06,3070.17,19,161.59
C011260,106117,Credit Card,2025-11-26,2422.32,8,302.79
C011261,100229,Personal Loan,2025-05-11,2372.84,27,87.88
C011262,103565,Payroll Loan,2025-09-18,16720.84,26,643.11
C011263,106510,Personal Loan,2026-02-15,2958.64,27,109.58
C011264,108897,Credit Card,2025-12-15,6738.97,22,306.32
C011265,108475,Payroll Loan,2026-05-07,12386.81,13,952.83
C011266,109506,Personal Loan,2025-02-21,5586.57,36,155.18
C011267,106412,Personal Loan,2025-01-07,7135.45,22,324.34
C011268,102353,Payroll Loan,2026-05-21,11669.51,34,343.22
C011269,102236,Personal Loan,2026-04-19,9692.44,12,807.7
C011270,109189,Vehicle Finance,2025-11-15,33944.27,54,628.6
C011271,106908,Payroll Loan,2026-04-16,5969.09,35,170.55
C011272,107759,Personal Loan,2025-06-10,2584.69,24,107.7
C011273,105042,Credit Card,2026-06-07,9707.55,8,1213.44
C011274,101557,Credit Card,2026-03-12,2108.94,10,210.89
C011275,105910,Personal Loan,2025-08-03,6210.96,22,282.32
C011276,108262,Personal Loan,2026-01-08,7421.33,24,309.22
C011277,102441,Credit Card,2025-05-16,3335.69,9,370.63
C011278,101778,Personal Loan,2025-09-02,10031.96,23,436.17
C011279,104494,Credit Card,2025-09-14,4656.89,15,310.46
C011280,100098,Payroll Loan,2025-06-02,33000.0,45,733.33
C011281,100967,Personal Loan,2025-06-03,5933.36,33,179.8
C011282,107780,Personal Loan,2025-06-24,5618.72,27,208.1
C011283,108638,Credit Card,2026-01-01,7665.53,21,365.03
C011284,103462,Credit Card,2025-01-28,2999.55,6,499.92
C011285,100698,Vehicle Finance,2025-09-25,48888.78,36,1358.02
C011286,109217,Vehicle Finance,2025-07-29,27593.11,48,574.86
C011287,109159,Payroll Loan,2026-04-05,14773.6,17,869.04
C011288,104429,Credit Card,2025-10-07,9081.14,12,756.76
C011289,109451,Credit Card,2025-12-18,7659.45,18,425.52
C011290,106105,Personal Loan,2026-04-05,7424.67,28,265.17
C011291,106769,Personal Loan,2026-04-23,13145.87,22,597.54
C011292,107459,Credit Card,2025-12-20,4186.79,22,190.31
C011293,102519,Personal Loan,2025-12-07,4685.73,12,390.48
C011294,108445,Personal Loan,2025-04-29,8585.02,16,536.56
C011295,101534,Personal Loan,2025-03-05,9504.02,21,452.57
C011296,101775,Payroll Loan,2026-06-11,4570.25,14,326.45
C011297,101088,Credit Card,2025-07-07,7342.22,20,367.11
C011298,102042,Payroll Loan,2025-05-01,9880.35,41,240.98
C011299,107743,Personal Loan,2025-09-07,4106.38,13,315.88
C011300,108879,Vehicle Finance,2025-12-04,25129.7,59,425.93
C011301,101148,Credit Card,2025-04-10,3558.03,8,444.75
C011302,102920,Payroll Loan,2025-06-29,14842.33,37,401.14
C011303,102397,Credit Card,2026-02-09,5519.62,18,306.65
C011304,106373,Personal Loan,2025-03-08,3802.91,23,165.34
C011305,108579,Credit Card,2025-09-04,6775.8,10,677.58
C011306,100709,Vehicle Finance,2026-03-26,68834.43,27,2549.42
C011307,103387,Personal Loan,2025-06-02,8623.3,30,287.44
C011308,106678,Payroll Loan,2025-11-18,15053.76,44,342.13
C011309,109054,Credit Card,2026-04-04,7477.23,11,679.75
C011310,101863,Vehicle Finance,2025-10-14,59950.94,33,1816.7
C011311,105091,Payroll Loan,2025-07-10,2750.0,13,211.54
C011312,107979,Payroll Loan,2025-06-14,18739.49,39,480.5
C011313,108338,Credit Card,2026-03-21,5262.79,24,219.28
C011314,107420,Payroll Loan,2026-03-02,8706.67,37,235.32
C011315,107721,Vehicle Finance,2026-03-25,16121.51,31,520.05
C011316,105881,Payroll Loan,2026-04-11,16076.36,19,846.12
C011317,100275,Credit Card,2025-08-20,7926.99,23,344.65
C011318,101506,Payroll Loan,2026-04-02,19016.84,48,396.18
C011319,108054,Payroll Loan,2025-02-17,18192.09,18,1010.67
C011320,102653,Vehicle Finance,2025-02-09,39700.12,39,1017.95
C011321,107000,Payroll Loan,2025-09-27,7858.81,24,327.45
C011322,100422,Credit Card,2025-04-19,3704.77,11,336.8
C011323,105975,Credit Card,2026-06-18,6209.99,7,887.14
C011324,103151,Credit Card,2025-03-09,4018.7,18,223.26
C011325,105884,Payroll Loan,2025-05-26,7043.76,48,146.74
C011326,103807,Credit Card,2025-06-16,4577.37,20,228.87
C011327,107523,Credit Card,2025-06-13,7926.88,12,660.57
C011328,104653,Payroll Loan,2025-03-03,2750.0,12,229.17
C011329,107828,Payroll Loan,2026-05-26,33000.0,39,846.15
C011330,109968,Credit Card,2025-04-07,2136.01,6,356.0
C011331,104206,Credit Card,2026-02-03,7338.1,20,366.9
C011332,107253,Personal Loan,2026-01-21,5856.41,35,167.33
C011333,104609,Credit Card,2025-04-30,2603.21,10,260.32
C011334,103930,Payroll Loan,2026-01-01,8927.06,22,405.78
C011335,106922,Personal Loan,2025-02-13,7179.3,33,217.55
C011336,108457,Payroll Loan,2025-06-04,4031.93,16,252.0
C011337,103110,Credit Card,2026-05-17,3488.25,15,232.55
C011338,103665,Personal Loan,2026-03-27,6672.48,36,185.35
C011339,104124,Payroll Loan,2025-08-16,11141.88,37,301.13
C011340,103625,Vehicle Finance,2025-12-31,27875.01,27,1032.41
C011341,101936,Vehicle Finance,2025-03-24,33241.26,59,563.41
C011342,100637,Vehicle Finance,2025-08-24,64043.77,29,2208.41
C011343,102889,Personal Loan,2025-01-19,10329.38,32,322.79
C011344,107353,Credit Card,2025-01-12,2779.65,24,115.82
C011345,109227,Credit Card,2026-06-06,6804.19,19,358.12
C011346,102024,Payroll Loan,2025-12-25,9308.67,26,358.03
C011347,104031,Credit Card,2025-03-20,5271.46,23,229.19
C011348,102352,Vehicle Finance,2026-03-04,32893.12,41,802.27
C011349,108580,Payroll Loan,2025-09-30,18892.46,42,449.82
C011350,103463,Payroll Loan,2025-05-03,11469.02,18,637.17
