installment_id,contract_id,installment_number,due_date,installment_value,payment_date,paid_value,days_past_due,status
I00131031,C013087,2,2025-03-10,903.22,2025-04-03,903.22,24,LATE
I00131032,C013087,3,2025-04-10,903.22,2025-04-17,903.22,7,LATE
I00131033,C013087,4,2025-05-10,903.22,2025-05-13,903.22,3,LATE
I00131034,C013087,5,2025-06-10,903.22,2025-06-12,903.22,2,LATE
I00131035,C013087,6,2025-07-10,903.22,2025-08-01,903.22,22,LATE
I00131036,C013087,7,2025-08-10,903.22,2025-09-04,903.22,25,LATE
I00131037,C013087,8,2025-09-10,903.22,2025-09-13,903.22,3,LATE
I00131038,C013087,9,2025-10-10,903.22,,0.0,90,DEFAULT
I00131039,C013087,10,2025-11-10,903.22,,0.0,282,DEFAULT
I00131040,C013087,11,2025-12-10,903.22,,0.0,252,DEFAULT
I00131041,C013087,12,2026-01-10,903.22,,0.0,221,DEFAULT
I00131042,C013087,13,2026-02-10,903.22,,0.0,190,DEFAULT
I00131043,C013087,14,2026-03-10,903.22,,0.0,162,DEFAULT
I00131044,C013087,15,2026-04-10,903.22,,0.0,131,DEFAULT
I00131045,C013087,16,2026-05-10,903.22,,0.0,101,DEFAULT
I00131046,C013087,17,2026-06-10,903.22,,0.0,70,DEFAULT
I00131047,C013087,18,2026-07-10,903.22,,0.0,40,DEFAULT
I00131048,C013087,19,2026-08-10,903.22,,0.0,9,DEFAULT
I00131049,C013088,1,2025-07-10,323.4,2025-07-12,323.4,2,LATE
I00131050,C013088,2,2025-08-10,323.4,2025-08-11,323.4,1,LATE
I00131051,C013088,3,2025-09-10,323.4,2025-09-12,323.4,2,LATE
I00131052,C013088,4,2025-10-10,323.4,2025-10-11,323.4,1,LATE
I00131053,C013088,5,2025-11-10,323.4,2025-11-11,323.4,1,LATE
I00131054,C013088,6,2025-12-10,323.4,2025-12-13,323.4,3,LATE
I00131055,C013088,7,2026-01-10,323.4,2026-01-13,323.4,3,LATE
I00131056,C013088,8,2026-02-10,323.4,2026-02-10,323.4,0,PAID
I00131057,C013088,9,2026-03-10,323.4,2026-03-22,323.4,12,LATE
I00131058,C013088,10,2026-04-10,323.4,,0.0,88,DEFAULT
I00131059,C013088,11,2026-05-10,323.4,,0.0,101,DEFAULT
I00131060,C013088,12,2026-06-10,323.4,,0.0,70,DEFAULT
I00131061,C013088,13,2026-07-10,323.4,,0.0,40,DEFAULT
I00131062,C013088,14,2026-08-10,323.4,,0.0,9,DEFAULT
I00131063,C013089,1,2026-03-10,583.33,2026-03-12,583.33,2,LATE
I00131064,C013089,2,2026-04-10,583.33,2026-04-13,583.33,3,LATE
I00131065,C013089,3,2026-05-10,583.33,2026-05-12,583.33,2,LATE
I00131066,C013089,4,2026-06-10,583.33,2026-06-13,583.33,3,LATE
I00131067,C013089,5,2026-07-10,583.33,2026-07-13,583.33,3,LATE
I00131068,C013089,6,2026-08-10,583.33,,0.0,81,DEFAULT
I00131069,C013090,1,2025-08-10,495.47,,0.0,96,DEFAULT
I00131070,C013090,2,2025-09-10,495.47,,0.0,343,DEFAULT
I00131071,C013090,3,2025-10-10,495.47,,0.0,313,DEFAULT
I00131072,C013090,4,2025-11-10,495.47,,0.0,282,DEFAULT
I00131073,C013090,5,2025-12-10,495.47,,0.0,252,DEFAULT
I00131074,C013090,6,2026-01-10,495.47,,0.0,221,DEFAULT
I00131075,C013090,7,2026-02-10,495.47,,0.0,190,DEFAULT
I00131076,C013090,8,2026-03-10,495.47,,0.0,162,DEFAULT
I00131077,C013090,9,2026-04-10,495.47,,0.0,131,DEFAULT
I00131078,C013090,10,2026-05-10,495.47,,0.0,101,DEFAULT
I00131079,C013090,11,2026-06-10,495.47,,0.0,70,DEFAULT
I00131080,C013090,12,2026-07-10,495.47,,0.0,40,DEFAULT
I00131081,C013090,13,2026-08-10,495.47,,0.0,9,DEFAULT
I00131082,C013091,1,2025-07-10,301.39,2025-07-12,301.39,2,LATE
I00131083,C013091,2,2025-08-10,301.39,2025-08-12,301.39,2,LATE
I00131084,C013091,3,2025-09-10,301.39,2025-09-16,301.39,6,LATE
I00131085,C013091,4,2025-10-10,301.39,2025-10-13,301.39,3,LATE
I00131086,C013091,5,2025-11-10,301.39,2025-11-11,301.39,1,LATE
I00131087,C013091,6,2025-12-10,301.39,2025-12-10,301.39,0,PAID
I00131088,C013091,7,2026-01-10,301.39,2026-01-11,301.39,1,LATE
I00131089,C013091,8,2026-02-10,301.39,2026-02-12,301.39,2,LATE
I00131090,C013091,9,2026-03-10,301.39,2026-03-13,301.39,3,LATE
I00131091,C013091,10,2026-04-10,301.39,2026-04-11,301.39,1,LATE
I00131092,C013091,11,2026-05-10,301.39,2026-05-13,301.39,3,LATE
I00131093,C013091,12,2026-06-10,301.39,,0.0,109,DEFAULT
I00131094,C013091,13,2026-07-10,301.39,,0.0,40,DEFAULT
I00131095,C013091,14,2026-08-10,301.39,,0.0,9,DEFAULT
I00131096,C013092,1,2026-06-10,734.77,,0.0,95,DEFAULT
I00131097,C013092,2,2026-07-10,734.77,,0.0,40,DEFAULT
I00131098,C013092,3,2026-08-10,734.77,,0.0,9,DEFAULT
I00131099,C013093,1,2025-05-10,176.69,2025-05-12,176.69,2,LATE
I00131100,C013093,2,2025-06-10,176.69,2025-06-10,176.69,0,PAID
I00131101,C013093,3,2025-07-10,176.69,2025-07-12,176.69,2,LATE
I00131102,C013093,4,2025-08-10,176.69,2025-08-13,176.69,3,LATE
I00131103,C013093,5,2025-09-10,176.69,2025-09-12,176.69,2,LATE
I00131104,C013093,6,2025-10-10,176.69,2025-10-11,176.69,1,LATE
I00131105,C013093,7,2025-11-10,176.69,2025-11-10,176.69,0,PAID
I00131106,C013093,8,2025-12-10,176.69,2025-12-13,176.69,3,LATE
I00131107,C013093,9,2026-01-10,176.69,2026-01-11,176.69,1,LATE
I00131108,C013093,10,2026-02-10,176.69,2026-02-13,176.69,3,LATE
I00131109,C013093,11,2026-03-10,176.69,2026-03-12,176.69,2,LATE
I00131110,C013093,12,2026-04-10,176.69,2026-04-13,176.69,3,LATE
I00131111,C013093,13,2026-05-10,176.69,2026-05-12,176.69,2,LATE
I00131112,C013093,14,2026-06-10,176.69,2026-06-13,176.69,3,LATE
I00131113,C013093,15,2026-07-10,176.69,2026-07-12,176.69,2,LATE
I00131114,C013093,16,2026-08-10,176.69,2026-08-12,176.69,2,LATE
I00131115,C013094,1,2025-02-10,107.83,2025-02-13,107.83,3,LATE
I00131116,C013094,2,2025-03-10,107.83,2025-03-25,107.83,15,LATE
I00131117,C013094,3,2025-04-10,107.83,2025-04-13,107.83,3,LATE
I00131118,C013094,4,2025-05-10,107.83,2025-05-11,107.83,1,LATE
I00131119,C013094,5,2025-06-10,107.83,2025-06-12,107.83,2,LATE
I00131120,C013094,6,2025-07-10,107.83,2025-07-12,107.83,2,LATE
I00131121,C013094,7,2025-08-10,107.83,2025-08-10,107.83,0,PAID
I00131122,C013094,8,2025-09-10,107.83,2025-09-13,107.83,3,LATE
I00131123,C013094,9,2025-10-10,107.83,2025-10-12,107.83,2,LATE
I00131124,C013094,10,2025-11-10,107.83,2025-11-10,107.83,0,PAID
I00131125,C013094,11,2025-12-10,107.83,2025-12-12,107.83,2,LATE
I00131126,C013094,12,2026-01-10,107.83,2026-01-12,107.83,2,LATE
I00131127,C013094,13,2026-02-10,107.83,2026-02-10,107.83,0,PAID
I00131128,C013094,14,2026-03-10,107.83,2026-03-13,107.83,3,LATE
I00131129,C013094,15,2026-04-10,107.83,2026-04-13,107.83,3,LATE
I00131130,C013094,16,2026-05-10,107.83,2026-05-10,107.83,0,PAID
I00131131,C013094,17,2026-06-10,107.83,2026-06-10,107.83,0,PAID
I00131132,C013094,18,2026-07-10,107.83,2026-07-12,107.83,2,LATE
I00131133,C013094,19,2026-08-10,107.83,2026-08-12,107.83,2,LATE
I00131134,C013095,1,2025-05-10,411.99,2025-05-10,411.99,0,PAID
I00131135,C013095,2,2025-06-10,411.99,2025-06-13,411.99,3,LATE
I00131136,C013095,3,2025-07-10,411.99,2025-07-12,411.99,2,LATE
I00131137,C013095,4,2025-08-10,411.99,2025-08-13,411.99,3,LATE
I00131138,C013095,5,2025-09-10,411.99,2025-09-13,411.99,3,LATE
I00131139,C013095,6,2025-10-10,411.99,2025-10-17,411.99,7,LATE
I00131140,C013095,7,2025-11-10,411.99,2025-11-11,411.99,1,LATE
I00131141,C013095,8,2025-12-10,411.99,2025-12-13,411.99,3,LATE
I00131142,C013095,9,2026-01-10,411.99,2026-01-13,411.99,3,LATE
I00131143,C013095,10,2026-02-10,411.99,,0.0,83,DEFAULT
I00131144,C013095,11,2026-03-10,411.99,,0.0,162,DEFAULT
I00131145,C013095,12,2026-04-10,411.99,,0.0,131,DEFAULT
I00131146,C013095,13,2026-05-10,411.99,,0.0,101,DEFAULT
I00131147,C013095,14,2026-06-10,411.99,,0.0,70,DEFAULT
I00131148,C013095,15,2026-07-10,411.99,,0.0,40,DEFAULT
I00131149,C013095,16,2026-08-10,411.99,,0.0,9,DEFAULT
I00131150,C013096,1,2025-11-10,181.24,2025-11-12,181.24,2,LATE
I00131151,C013096,2,2025-12-10,181.24,2025-12-13,181.24,3,LATE
I00131152,C013096,3,2026-01-10,181.24,2026-01-13,181.24,3,LATE
I00131153,C013096,4,2026-02-10,181.24,2026-02-10,181.24,0,PAID
I00131154,C013096,5,2026-03-10,181.24,2026-03-12,181.24,2,LATE
I00131155,C013096,6,2026-04-10,181.24,2026-04-10,181.24,0,PAID
I00131156,C013096,7,2026-05-10,181.24,2026-05-12,181.24,2,LATE
I00131157,C013096,8,2026-06-10,181.24,2026-06-12,181.24,2,LATE
I00131158,C013096,9,2026-07-10,181.24,2026-07-11,181.24,1,LATE
I00131159,C013096,10,2026-08-10,181.24,2026-08-13,181.24,3,LATE
I00131160,C013097,1,2025-11-10,847.8,2025-11-13,847.8,3,LATE
I00131161,C013097,2,2025-12-10,847.8,2025-12-12,847.8,2,LATE
I00131162,C013097,3,2026-01-10,847.8,2026-01-10,847.8,0,PAID
I00131163,C013097,4,2026-02-10,847.8,2026-02-13,847.8,3,LATE
I00131164,C013097,5,2026-03-10,847.8,2026-03-10,847.8,0,PAID
I00131165,C013097,6,2026-04-10,847.8,,0.0,76,DEFAULT
I00131166,C013097,7,2026-05-10,847.8,,0.0,101,DEFAULT
I00131167,C013097,8,2026-06-10,847.8,,0.0,70,DEFAULT
I00131168,C013097,9,2026-07-10,847.8,,0.0,40,DEFAULT
I00131169,C013097,10,2026-08-10,847.8,,0.0,9,DEFAULT
I00131170,C013098,1,2025-04-10,1287.58,2025-04-11,1287.58,1,LATE
I00131171,C013098,2,2025-05-10,1287.58,2025-05-10,1287.58,0,PAID
I00131172,C013098,3,2025-06-10,1287.58,2025-06-12,1287.58,2,LATE
I00131173,C013098,4,2025-07-10,1287.58,2025-07-12,1287.58,2,LATE
I00131174,C013098,5,2025-08-10,1287.58,2025-08-10,1287.58,0,PAID
I00131175,C013098,6,2025-09-10,1287.58,2025-09-11,1287.58,1,LATE
I00131176,C013098,7,2025-10-10,1287.58,2025-10-11,1287.58,1,LATE
I00131177,C013098,8,2025-11-10,1287.58,2025-11-10,1287.58,0,PAID
I00131178,C013098,9,2025-12-10,1287.58,2025-12-11,1287.58,1,LATE
I00131179,C013098,10,2026-01-10,1287.58,2026-01-11,1287.58,1,LATE
I00131180,C013098,11,2026-02-10,1287.58,2026-02-12,1287.58,2,LATE
I00131181,C013098,12,2026-03-10,1287.58,2026-03-11,1287.58,1,LATE
I00131182,C013098,13,2026-04-10,1287.58,2026-04-13,1287.58,3,LATE
I00131183,C013098,14,2026-05-10,1287.58,2026-05-10,1287.58,0,PAID
I00131184,C013098,15,2026-06-10,1287.58,2026-06-13,1287.58,3,LATE
I00131185,C013098,16,2026-07-10,1287.58,2026-07-13,1287.58,3,LATE
I00131186,C013098,17,2026-08-10,1287.58,2026-08-11,1287.58,1,LATE
I00131187,C013099,1,2025-06-10,184.57,2025-06-10,184.57,0,PAID
I00131188,C013099,2,2025-07-10,184.57,2025-07-10,184.57,0,PAID
I00131189,C013099,3,2025-08-10,184.57,2025-08-10,184.57,0,PAID
I00131190,C013099,4,2025-09-10,184.57,2025-09-11,184.57,1,LATE
I00131191,C013099,5,2025-10-10,184.57,,0.0,72,DEFAULT
I00131192,C013099,6,2025-11-10,184.57,,0.0,282,DEFAULT
I00131193,C013099,7,2025-12-10,184.57,,0.0,252,DEFAULT
I00131194,C013099,8,2026-01-10,184.57,,0.0,221,DEFAULT
I00131195,C013099,9,2026-02-10,184.57,,0.0,190,DEFAULT
I00131196,C013099,10,2026-03-10,184.57,,0.0,162,DEFAULT
I00131197,C013099,11,2026-04-10,184.57,,0.0,131,DEFAULT
I00131198,C013099,12,2026-05-10,184.57,,0.0,101,DEFAULT
I00131199,C013099,13,2026-06-10,184.57,,0.0,70,DEFAULT
I00131200,C013099,14,2026-07-10,184.57,,0.0,40,DEFAULT
I00131201,C013099,15,2026-08-10,184.57,,0.0,9,DEFAULT
I00131202,C013100,1,2025-02-10,339.17,2025-02-11,339.17,1,LATE
I00131203,C013100,2,2025-03-10,339.17,2025-03-12,339.17,2,LATE
I00131204,C013100,3,2025-04-10,339.17,2025-04-12,339.17,2,LATE
I00131205,C013100,4,2025-05-10,339.17,2025-05-11,339.17,1,LATE
I00131206,C013100,5,2025-06-10,339.17,2025-06-13,339.17,3,LATE
I00131207,C013100,6,2025-07-10,339.17,2025-07-13,339.17,3,LATE
I00131208,C013100,7,2025-08-10,339.17,2025-08-11,339.17,1,LATE
I00131209,C013100,8,2025-09-10,339.17,2025-09-10,339.17,0,PAID
I00131210,C013100,9,2025-10-10,339.17,,0.0,102,DEFAULT
I00131211,C013100,10,2025-11-10,339.17,,0.0,282,DEFAULT
I00131212,C013100,11,2025-12-10,339.17,,0.0,252,DEFAULT
I00131213,C013100,12,2026-01-10,339.17,,0.0,221,DEFAULT
I00131214,C013100,13,2026-02-10,339.17,,0.0,190,DEFAULT
I00131215,C013100,14,2026-03-10,339.17,,0.0,162,DEFAULT
I00131216,C013100,15,2026-04-10,339.17,,0.0,131,DEFAULT
I00131217,C013100,16,2026-05-10,339.17,,0.0,101,DEFAULT
I00131218,C013100,17,2026-06-10,339.17,,0.0,70,DEFAULT
I00131219,C013100,18,2026-07-10,339.17,,0.0,40,DEFAULT
I00131220,C013100,19,2026-08-10,339.17,,0.0,9,DEFAULT
I00131221,C013101,1,2026-01-10,149.91,2026-01-12,149.91,2,LATE
I00131222,C013101,2,2026-02-10,149.91,2026-02-12,149.91,2,LATE
I00131223,C013101,3,2026-03-10,149.91,2026-03-12,149.91,2,LATE
I00131224,C013101,4,2026-04-10,149.91,2026-04-13,149.91,3,LATE
I00131225,C013101,5,2026-05-10,149.91,2026-05-10,149.91,0,PAID
I00131226,C013101,6,2026-06-10,149.91,2026-06-11,149.91,1,LATE
I00131227,C013101,7,2026-07-10,149.91,2026-07-12,149.91,2,LATE
I00131228,C013101,8,2026-08-10,149.91,2026-08-10,149.91,0,PAID
I00131229,C013102,1,2025-04-10,196.17,2025-04-11,196.17,1,LATE
I00131230,C013102,2,2025-05-10,196.17,2025-06-01,196.17,22,LATE
I00131231,C013102,3,2025-06-10,196.17,2025-06-10,196.17,0,PAID
I00131232,C013102,4,2025-07-10,196.17,,0.0,50,DEFAULT
I00131233,C013102,5,2025-08-10,196.17,,0.0,374,DEFAULT
I00131234,C013102,6,2025-09-10,196.17,,0.0,343,DEFAULT
I00131235,C013102,7,2025-10-10,196.17,,0.0,313,DEFAULT
I00131236,C013102,8,2025-11-10,196.17,,0.0,282,DEFAULT
I00131237,C013102,9,2025-12-10,196.17,,0.0,252,DEFAULT
I00131238,C013102,10,2026-01-10,196.17,,0.0,221,DEFAULT
I00131239,C013102,11,2026-02-10,196.17,,0.0,190,DEFAULT
I00131240,C013102,12,2026-03-10,196.17,,0.0,162,DEFAULT
I00131241,C013102,13,2026-04-10,196.17,,0.0,131,DEFAULT
I00131242,C013102,14,2026-05-10,196.17,,0.0,101,DEFAULT
I00131243,C013102,15,2026-06-10,196.17,,0.0,70,DEFAULT
I00131244,C013102,16,2026-07-10,196.17,,0.0,40,DEFAULT
I00131245,C013102,17,2026-08-10,196.17,,0.0,9,DEFAULT
I00131246,C013103,1,2026-05-10,342.83,2026-05-13,342.83,3,LATE
I00131247,C013103,2,2026-06-10,342.83,2026-06-11,342.83,1,LATE
I00131248,C013103,3,2026-07-10,342.83,,0.0,117,DEFAULT
I00131249,C013103,4,2026-08-10,342.83,2026-08-13,342.83,3,LATE
I00131250,C013104,1,2025-10-10,142.62,2025-10-10,142.62,0,PAID
I00131251,C013104,2,2025-11-10,142.62,2025-11-18,142.62,8,LATE
I00131252,C013104,3,2025-12-10,142.62,2025-12-11,142.62,1,LATE
I00131253,C013104,4,2026-01-10,142.62,2026-01-13,142.62,3,LATE
I00131254,C013104,5,2026-02-10,142.62,2026-02-11,142.62,1,LATE
I00131255,C013104,6,2026-03-10,142.62,2026-03-13,142.62,3,LATE
I00131256,C013104,7,2026-04-10,142.62,2026-04-10,142.62,0,PAID
I00131257,C013104,8,2026-05-10,142.62,2026-05-10,142.62,0,PAID
I00131258,C013104,9,2026-06-10,142.62,,0.0,113,DEFAULT
I00131259,C013104,10,2026-07-10,142.62,,0.0,40,DEFAULT
I00131260,C013104,11,2026-08-10,142.62,,0.0,9,DEFAULT
I00131261,C013105,1,2025-11-10,385.02,2025-11-13,385.02,3,LATE
I00131262,C013105,2,2025-12-10,385.02,2026-01-06,385.02,27,LATE
I00131263,C013105,3,2026-01-10,385.02,2026-01-10,385.02,0,PAID
I00131264,C013105,4,2026-02-10,385.02,,0.0,83,DEFAULT
I00131265,C013105,5,2026-03-10,385.02,,0.0,162,DEFAULT
I00131266,C013105,6,2026-04-10,385.02,,0.0,131,DEFAULT
I00131267,C013105,7,2026-05-10,385.02,,0.0,101,DEFAULT
I00131268,C013105,8,2026-06-10,385.02,,0.0,70,DEFAULT
I00131269,C013105,9,2026-07-10,385.02,,0.0,40,DEFAULT
I00131270,C013105,10,2026-08-10,385.02,,0.0,9,DEFAULT
I00131271,C013106,1,2025-12-10,840.0,2025-12-13,840.0,3,LATE
I00131272,C013106,2,2026-01-10,840.0,2026-01-19,840.0,9,LATE
I00131273,C013106,3,2026-02-10,840.0,,0.0,111,DEFAULT
I00131274,C013106,4,2026-03-10,840.0,,0.0,162,DEFAULT
I00131275,C013106,5,2026-04-10,840.0,,0.0,131,DEFAULT
I00131276,C013106,6,2026-05-10,840.0,,0.0,101,DEFAULT
I00131277,C013106,7,2026-06-10,840.0,,0.0,70,DEFAULT
I00131278,C013106,8,2026-07-10,840.0,,0.0,40,DEFAULT
I00131279,C013106,9,2026-08-10,840.0,,0.0,9,DEFAULT
I00131280,C013107,1,2026-06-10,495.32,2026-06-10,495.32,0,PAID
I00131281,C013107,2,2026-07-10,495.32,2026-07-12,495.32,2,LATE
I00131282,C013107,3,2026-08-10,495.32,2026-08-10,495.32,0,PAID
I00131283,C013108,1,2025-04-10,827.75,2025-04-12,827.75,2,LATE
I00131284,C013108,2,2025-05-10,827.75,2025-05-10,827.75,0,PAID
I00131285,C013108,3,2025-06-10,827.75,2025-06-10,827.75,0,PAID
I00131286,C013108,4,2025-07-10,827.75,2025-07-11,827.75,1,LATE
I00131287,C013108,5,2025-08-10,827.75,2025-08-11,827.75,1,LATE
I00131288,C013108,6,2025-09-10,827.75,2025-09-10,827.75,0,PAID
I00131289,C013108,7,2025-10-10,827.75,2025-10-13,827.75,3,LATE
I00131290,C013108,8,2025-11-10,827.75,2025-11-12,827.75,2,LATE
I00131291,C013108,9,2025-12-10,827.75,2025-12-10,827.75,0,PAID
I00131292,C013109,1,2025-09-10,1615.38,2025-09-11,1615.38,1,LATE
I00131293,C013109,2,2025-10-10,1615.38,2025-10-13,1615.38,3,LATE
I00131294,C013109,3,2025-11-10,1615.38,2025-12-03,1615.38,23,LATE
I00131295,C013109,4,2025-12-10,1615.38,2025-12-13,1615.38,3,LATE
I00131296,C013109,5,2026-01-10,1615.38,,0.0,92,DEFAULT
I00131297,C013109,6,2026-02-10,1615.38,,0.0,190,DEFAULT
I00131298,C013109,7,2026-03-10,1615.38,,0.0,162,DEFAULT
I00131299,C013109,8,2026-04-10,1615.38,,0.0,131,DEFAULT
I00131300,C013109,9,2026-05-10,1615.38,,0.0,101,DEFAULT
I00131301,C013109,10,2026-06-10,1615.38,,0.0,70,DEFAULT
I00131302,C013109,11,2026-07-10,1615.38,,0.0,40,DEFAULT
I00131303,C013109,12,2026-08-10,1615.38,,0.0,9,DEFAULT
I00131304,C013110,1,2025-11-10,324.21,2025-11-12,324.21,2,LATE
I00131305,C013110,2,2025-12-10,324.21,2025-12-21,324.21,11,LATE
I00131306,C013110,3,2026-01-10,324.21,2026-01-13,324.21,3,LATE
I00131307,C013110,4,2026-02-10,324.21,2026-02-10,324.21,0,PAID
I00131308,C013110,5,2026-03-10,324.21,2026-03-13,324.21,3,LATE
I00131309,C013110,6,2026-04-10,324.21,2026-04-11,324.21,1,LATE
I00131310,C013110,7,2026-05-10,324.21,2026-05-11,324.21,1,LATE
I00131311,C013110,8,2026-06-10,324.21,2026-06-12,324.21,2,LATE
I00131312,C013110,9,2026-07-10,324.21,2026-07-12,324.21,2,LATE
I00131313,C013110,10,2026-08-10,324.21,2026-08-11,324.21,1,LATE
I00131314,C013111,1,2026-06-10,578.93,2026-06-29,578.93,19,LATE
I00131315,C013111,2,2026-07-10,578.93,2026-07-13,578.93,3,LATE
I00131316,C013111,3,2026-08-10,578.93,2026-08-13,578.93,3,LATE
I00131317,C013112,1,2026-07-10,613.75,2026-07-12,613.75,2,LATE
I00131318,C013112,2,2026-08-10,613.75,2026-08-11,613.75,1,LATE
I00131319,C013113,1,2025-08-10,563.36,,0.0,65,DEFAULT
I00131320,C013113,2,2025-09-10,563.36,,0.0,343,DEFAULT
I00131321,C013113,3,2025-10-10,563.36,,0.0,313,DEFAULT
I00131322,C013113,4,2025-11-10,563.36,,0.0,282,DEFAULT
I00131323,C013113,5,2025-12-10,563.36,,0.0,252,DEFAULT
I00131324,C013113,6,2026-01-10,563.36,,0.0,221,DEFAULT
I00131325,C013113,7,2026-02-10,563.36,,0.0,190,DEFAULT
I00131326,C013113,8,2026-03-10,563.36,,0.0,162,DEFAULT
I00131327,C013113,9,2026-04-10,563.36,,0.0,131,DEFAULT
I00131328,C013113,10,2026-05-10,563.36,,0.0,101,DEFAULT
I00131329,C013113,11,2026-06-10,563.36,,0.0,70,DEFAULT
I00131330,C013113,12,2026-07-10,563.36,,0.0,40,DEFAULT
I00131331,C013113,13,2026-08-10,563.36,,0.0,9,DEFAULT
I00131332,C013114,1,2025-11-10,222.24,2025-11-12,222.24,2,LATE
I00131333,C013114,2,2025-12-10,222.24,2025-12-13,222.24,3,LATE
I00131334,C013114,3,2026-01-10,222.24,2026-01-10,222.24,0,PAID
I00131335,C013114,4,2026-02-10,222.24,2026-02-10,222.24,0,PAID
I00131336,C013114,5,2026-03-10,222.24,2026-03-12,222.24,2,LATE
I00131337,C013114,6,2026-04-10,222.24,2026-04-11,222.24,1,LATE
I00131338,C013114,7,2026-05-10,222.24,2026-05-12,222.24,2,LATE
I00131339,C013114,8,2026-06-10,222.24,2026-06-13,222.24,3,LATE
I00131340,C013114,9,2026-07-10,222.24,2026-07-12,222.24,2,LATE
I00131341,C013114,10,2026-08-10,222.24,2026-08-12,222.24,2,LATE
I00131342,C013115,1,2025-03-10,346.03,2025-03-12,346.03,2,LATE
I00131343,C013115,2,2025-04-10,346.03,2025-04-10,346.03,0,PAID
I00131344,C013115,3,2025-05-10,346.03,2025-05-13,346.03,3,LATE
I00131345,C013115,4,2025-06-10,346.03,2025-06-12,346.03,2,LATE
I00131346,C013115,5,2025-07-10,346.03,2025-07-10,346.03,0,PAID
I00131347,C013115,6,2025-08-10,346.03,2025-08-13,346.03,3,LATE
I00131348,C013115,7,2025-09-10,346.03,2025-09-12,346.03,2,LATE
I00131349,C013115,8,2025-10-10,346.03,2025-10-10,346.03,0,PAID
I00131350,C013115,9,2025-11-10,346.03,2025-11-30,346.03,20,LATE
I00131351,C013115,10,2025-12-10,346.03,2025-12-13,346.03,3,LATE
I00131352,C013115,11,2026-01-10,346.03,2026-01-11,346.03,1,LATE
I00131353,C013115,12,2026-02-10,346.03,2026-02-10,346.03,0,PAID
I00131354,C013115,13,2026-03-10,346.03,2026-03-11,346.03,1,LATE
I00131355,C013115,14,2026-04-10,346.03,2026-04-13,346.03,3,LATE
I00131356,C013115,15,2026-05-10,346.03,2026-05-11,346.03,1,LATE
I00131357,C013115,16,2026-06-10,346.03,2026-06-12,346.03,2,LATE
I00131358,C013115,17,2026-07-10,346.03,2026-07-13,346.03,3,LATE
I00131359,C013115,18,2026-08-10,346.03,,0.0,108,DEFAULT
I00131360,C013116,1,2025-03-10,511.36,2025-03-11,511.36,1,LATE
I00131361,C013116,2,2025-04-10,511.36,2025-04-10,511.36,0,PAID
I00131362,C013116,3,2025-05-10,511.36,2025-05-12,511.36,2,LATE
I00131363,C013116,4,2025-06-10,511.36,2025-06-12,511.36,2,LATE
I00131364,C013116,5,2025-07-10,511.36,2025-07-11,511.36,1,LATE
I00131365,C013116,6,2025-08-10,511.36,2025-08-13,511.36,3,LATE
I00131366,C013116,7,2025-09-10,511.36,2025-09-13,511.36,3,LATE
I00131367,C013116,8,2025-10-10,511.36,2025-10-12,511.36,2,LATE
I00131368,C013116,9,2025-11-10,511.36,2025-12-06,511.36,26,LATE
I00131369,C013116,10,2025-12-10,511.36,2025-12-10,511.36,0,PAID
I00131370,C013117,1,2026-07-10,1388.19,2026-07-11,1388.19,1,LATE
I00131371,C013117,2,2026-08-10,1388.19,2026-08-12,1388.19,2,LATE
I00131372,C013118,1,2025-06-10,410.01,2025-06-12,410.01,2,LATE
I00131373,C013118,2,2025-07-10,410.01,2025-07-11,410.01,1,LATE
I00131374,C013118,3,2025-08-10,410.01,2025-08-10,410.01,0,PAID
I00131375,C013118,4,2025-09-10,410.01,2025-09-11,410.01,1,LATE
I00131376,C013118,5,2025-10-10,410.01,2025-10-13,410.01,3,LATE
I00131377,C013118,6,2025-11-10,410.01,2025-11-11,410.01,1,LATE
I00131378,C013118,7,2025-12-10,410.01,2025-12-10,410.01,0,PAID
I00131379,C013118,8,2026-01-10,410.01,2026-01-11,410.01,1,LATE
I00131380,C013118,9,2026-02-10,410.01,2026-02-12,410.01,2,LATE
I00131381,C013118,10,2026-03-10,410.01,2026-03-12,410.01,2,LATE
I00131382,C013118,11,2026-04-10,410.01,2026-04-20,410.01,10,LATE
I00131383,C013118,12,2026-05-10,410.01,,0.0,113,DEFAULT
I00131384,C013118,13,2026-06-10,410.01,,0.0,70,DEFAULT
I00131385,C013118,14,2026-07-10,410.01,,0.0,40,DEFAULT
I00131386,C013118,15,2026-08-10,410.01,,0.0,9,DEFAULT
I00131387,C013119,1,2025-08-10,329.51,2025-08-13,329.51,3,LATE
I00131388,C013119,2,2025-09-10,329.51,2025-09-12,329.51,2,LATE
I00131389,C013119,3,2025-10-10,329.51,2025-10-12,329.51,2,LATE
I00131390,C013119,4,2025-11-10,329.51,2025-11-13,329.51,3,LATE
I00131391,C013119,5,2025-12-10,329.51,2025-12-11,329.51,1,LATE
I00131392,C013119,6,2026-01-10,329.51,2026-01-11,329.51,1,LATE
I00131393,C013119,7,2026-02-10,329.51,2026-02-10,329.51,0,PAID
I00131394,C013119,8,2026-03-10,329.51,2026-03-10,329.51,0,PAID
I00131395,C013119,9,2026-04-10,329.51,2026-04-13,329.51,3,LATE
I00131396,C013119,10,2026-05-10,329.51,2026-05-12,329.51,2,LATE
